"scenario","model","variable","horizon","origin_date","origin_idx","target_date","forecast","actual","error","rolling_rmsfe"
"baseline","AR1","CPI",1,2001-01-31,193,2001-02-28,4.52643451879321,2.73037660456197,-1.79605791423124,NA
"baseline","AR1","CPI",1,2001-02-28,194,2001-03-31,3.01157860967004,0.681624556810334,-2.3299540528597,NA
"baseline","AR1","CPI",1,2001-03-31,195,2001-04-30,2.26166613914331,2.04255368463713,-0.219112454506184,NA
"baseline","AR1","CPI",1,2001-04-30,196,2001-05-31,2.74982207313905,6.10688340896601,3.35706133582697,NA
"baseline","AR1","CPI",1,2001-05-31,197,2001-06-30,4.22015704178036,2.70422649653206,-1.51593054524831,NA
"baseline","AR1","CPI",1,2001-06-30,198,2001-07-31,3.0017121759039,-2.02759834215271,-5.02931051805662,NA
"baseline","AR1","CPI",1,2001-07-31,199,2001-08-31,1.29905045405505,0,-1.29905045405505,NA
"baseline","AR1","CPI",1,2001-08-31,200,2001-09-30,1.98947011540899,4.72574450416516,2.73627438875617,NA
"baseline","AR1","CPI",1,2001-09-30,201,2001-10-31,3.69514919434313,-3.37363168505611,-7.06878087939925,NA
"baseline","AR1","CPI",1,2001-10-31,202,2001-11-30,0.881898921755028,-0.675865971118839,-1.55776489287387,NA
"baseline","AR1","CPI",1,2001-11-30,203,2001-12-31,1.75692727465521,-0.676246847990214,-2.43317412264542,NA
"baseline","AR1","CPI",1,2001-12-31,204,2002-01-31,1.7120388109054,2.02759834215271,0.315559531247316,NA
"baseline","AR1","CPI",1,2002-01-31,205,2002-02-28,2.68596211949705,2.02417815777487,-0.661783961722184,NA
"baseline","AR1","CPI",1,2002-02-28,206,2002-03-31,2.68086242790453,3.36606111312996,0.685198685225425,NA
"baseline","AR1","CPI",1,2002-03-31,207,2002-04-30,3.16516624043106,5.36613526967251,2.20096902924145,NA
"baseline","AR1","CPI",1,2002-04-30,208,2002-05-31,3.89318934669801,1.33779278069532,-2.55539656600269,NA
"baseline","AR1","CPI",1,2002-05-31,209,2002-06-30,2.44593915191352,0.668337527719487,-1.77760162419403,NA
"baseline","AR1","CPI",1,2002-06-30,210,2002-07-31,2.19428637247876,2.66963402653317,0.475347654054415,NA
"baseline","AR1","CPI",1,2002-07-31,211,2002-08-31,2.90925678611999,3.32871225927072,0.419455473150731,NA
"baseline","AR1","CPI",1,2002-08-31,212,2002-09-30,3.14505214128524,1.99280422216859,-1.15224791911665,NA
"baseline","AR1","CPI",1,2002-09-30,213,2002-10-31,2.66612849850412,2.65193478096322,-0.0141937175409006,NA
"baseline","AR1","CPI",1,2002-10-31,214,2002-11-30,2.89964329104586,1.98511211523105,-0.914531175814816,NA
"baseline","AR1","CPI",1,2002-11-30,215,2002-12-31,2.65872338902757,1.98183364616789,-0.676889742859685,NA
"baseline","AR1","CPI",1,2002-12-31,216,2003-01-31,2.6537364410426,5.26894370098816,2.61520725994556,NA
"baseline","AR1","CPI",1,2003-01-31,217,2003-02-28,3.82818145415228,6.5538120306261,2.72563057647382,NA
"baseline","AR1","CPI",1,2003-02-28,218,2003-03-31,4.31403293094196,1.95918410866263,-2.35484882227933,NA
"baseline","AR1","CPI",1,2003-03-31,219,2003-04-30,2.66436352951666,-4.57641524429455,-7.24077877381121,NA
"baseline","AR1","CPI",1,2003-04-30,220,2003-05-31,0.282522701374029,-1.9666762118522,-2.24919891322623,NA
"baseline","AR1","CPI",1,2003-05-31,221,2003-06-30,1.13391825883109,1.31147554037341,0.177557281542319,NA
"baseline","AR1","CPI",1,2003-06-30,222,2003-07-31,2.35852983051031,3.92584864873875,1.56731881822844,NA
"baseline","AR1","CPI",1,2003-07-31,223,2003-08-31,3.33608136377593,5.21456551140176,1.87848414762582,NA
"baseline","AR1","CPI",1,2003-08-31,224,2003-09-30,3.82440959614232,3.89610731864458,0.0716977225022641,NA
"baseline","AR1","CPI",1,2003-09-30,225,2003-10-31,3.33533517483904,-1.29729742364795,-4.63263259848699,NA
"baseline","AR1","CPI",1,2003-10-31,226,2003-11-30,1.4006221736629,0.648824022294647,-0.751798151368251,NA
"baseline","AR1","CPI",1,2003-11-30,227,2003-12-31,2.10735611218792,3.2388683629982,1.13151225081029,NA
"baseline","AR1","CPI",1,2003-12-31,228,2004-01-31,3.07155870794646,5.16407467206399,2.09251596411753,NA
"baseline","AR1","CPI",1,2004-01-31,229,2004-02-29,3.79092762751173,2.57372752816032,-1.21720009935141,NA
"baseline","AR1","CPI",1,2004-02-29,230,2004-03-31,2.83109269463005,2.56821927884126,-0.262873415788797,NA
"baseline","AR1","CPI",1,2004-03-31,231,2004-04-30,2.82789592150561,1.92256382913278,-0.905332092372828,NA
"baseline","AR1","CPI",1,2004-04-30,232,2004-05-31,2.58685752694722,5.11182881634973,2.52497128940251,NA
"baseline","AR1","CPI",1,2004-05-31,233,2004-06-30,3.76369671709513,4.45505682742144,0.691360110326319,NA
"baseline","AR1","CPI",1,2004-06-30,234,2004-07-31,3.52884465858556,1.26984138833706,-2.2590032702485,NA
"baseline","AR1","CPI",1,2004-07-31,235,2004-08-31,2.3577124585285,0.634417144038935,-1.72329531448957,NA
"baseline","AR1","CPI",1,2004-08-31,236,2004-09-30,2.11384172487842,3.79947546966015,1.68563374478173,NA
"baseline","AR1","CPI",1,2004-09-30,237,2004-10-31,3.27610528749621,6.30584740603055,3.02974211853434,NA
"baseline","AR1","CPI",1,2004-10-31,238,2004-11-30,4.20440860053061,5.64706924489471,1.44266064436409,NA
"baseline","AR1","CPI",1,2004-11-30,239,2004-12-31,3.98061388315261,0,-3.98061388315261,NA
"baseline","AR1","CPI",1,2004-12-31,240,2005-01-31,1.90825870197263,-0.626141417806636,-2.53440011977926,NA
"baseline","AR1","CPI",1,2005-01-31,241,2005-02-28,1.65056989713601,5.0000072338154,3.34943733667939,NA
"baseline","AR1","CPI",1,2005-02-28,242,2005-03-31,3.70470477253014,4.35798144343522,0.653276670905079,NA
"baseline","AR1","CPI",1,2005-03-31,243,2005-04-30,3.47996925479864,3.72285717417817,0.242887919379533,NA
"baseline","AR1","CPI",1,2005-04-30,244,2005-05-31,3.25406722835788,-0.619674684568139,-3.87374191292602,NA
"baseline","AR1","CPI",1,2005-05-31,245,2005-06-30,1.6921921215339,0.619674684568139,-1.07251743696576,NA
"baseline","AR1","CPI",1,2005-06-30,246,2005-07-31,2.12165665360146,7.41124332067713,5.28958666707567,NA
"baseline","AR1","CPI",1,2005-07-31,247,2005-08-31,4.53569125755762,7.36575202654279,2.83006076898518,NA
"baseline","AR1","CPI",1,2005-08-31,248,2005-09-30,4.57324992192584,16.4094732242081,11.8362233022822,NA
"baseline","AR1","CPI",1,2005-09-30,249,2005-10-31,8.38415561100419,1.80950021721245,-6.57465539379174,NA
"baseline","AR1","CPI",1,2005-10-31,250,2005-11-30,2.62855703224582,-6.0423088387747,-8.67086587102053,NA
"baseline","AR1","CPI",1,2005-11-30,251,2005-12-31,-0.134203362011554,0,0.134203362011554,NA
"baseline","AR1","CPI",1,2005-12-31,252,2006-01-31,1.96171872860011,7.24712821709232,5.28540948849222,3.28786777337321
"baseline","AR1","CPI",1,2006-01-31,253,2006-02-28,4.44378316645097,0.601956370786638,-3.84182679566433,3.31697221073622
"baseline","AR1","CPI",1,2006-02-28,254,2006-03-31,2.22339978120716,1.80405947283795,-0.419340308369212,3.30374897960273
"baseline","AR1","CPI",1,2006-03-31,255,2006-04-30,2.61231819723053,5.99401845662726,3.38170025939673,3.33234983555211
"baseline","AR1","CPI",1,2006-04-30,256,2006-05-31,3.98443321139604,3.58209221214487,-0.40234099925117,3.30445492998322
"baseline","AR1","CPI",1,2006-05-31,257,2006-06-30,3.2019656435536,2.97693032851534,-0.22503531503826,3.29878244845079
"baseline","AR1","CPI",1,2006-06-30,258,2006-07-31,3.00569126715465,6.5233666947119,3.51767542755724,3.26598125800661
"baseline","AR1","CPI",1,2006-07-31,259,2006-08-31,4.16388012206006,5.31104874822681,1.14716862616675,3.2650331249818
"baseline","AR1","CPI",1,2006-08-31,260,2006-09-30,3.7826242918684,-5.90261888591535,-9.68524317778374,3.47836938884671
"baseline","AR1","CPI",1,2006-09-30,261,2006-10-31,0.217388502879611,-5.3372956778837,-5.55468418076331,3.43227346798739
"baseline","AR1","CPI",1,2006-10-31,262,2006-11-30,0.135590040779592,0.594206498895744,0.458616458116152,3.42688820734204
"baseline","AR1","CPI",1,2006-11-30,263,2006-12-31,2.16129378850441,6.51692542216082,4.35563163365642,3.4584798147794
"baseline","AR1","CPI",1,2006-12-31,264,2007-01-31,4.15999302795613,1.98948726747901,-2.17050576047712,3.46957364141642
"baseline","AR1","CPI",1,2007-01-31,265,2007-02-28,2.65110467533575,4.64501896024743,1.99391428491167,3.47806031037483
"baseline","AR1","CPI",1,2007-02-28,266,2007-03-31,3.52833754751548,6.22397699183956,2.69563944432408,3.49430771906692
"baseline","AR1","CPI",1,2007-03-31,267,2007-04-30,4.06295025258086,3.59540337839839,-0.467546874182474,3.4832588226729
"baseline","AR1","CPI",1,2007-04-30,268,2007-05-31,3.19439690901938,4.94937198830847,1.75497507928909,3.47499498192229
"baseline","AR1","CPI",1,2007-05-31,269,2007-06-30,3.64722604495425,2.7768866153508,-0.870339429603447,3.46922909460563
"baseline","AR1","CPI",1,2007-06-30,270,2007-07-31,2.92866824588028,2.1348149600172,-0.793853285863081,3.47019999015127
"baseline","AR1","CPI",1,2007-07-31,271,2007-08-31,2.71475179275089,0.369879840141962,-2.34487195260893,3.48295793801506
"baseline","AR1","CPI",1,2007-08-31,272,2007-09-30,2.12333890403059,5.0743202945263,2.95098139049571,3.50057227649725
"baseline","AR1","CPI",1,2007-09-30,273,2007-10-31,3.6762708158855,3.6941932813189,0.0179224654333994,3.50057256157718
"baseline","AR1","CPI",1,2007-10-31,274,2007-11-30,3.22719058272959,9.39379689944815,6.16660631671856,3.58801514704596
"baseline","AR1","CPI",1,2007-11-30,275,2007-12-31,5.11964994133168,3.4725880835385,-1.64706185779319,3.5932478223405
"baseline","AR1","CPI",1,2007-12-31,276,2008-01-31,3.17016701554084,4.13013044060833,0.959963425067487,3.57949720754717
"baseline","AR1","CPI",1,2008-01-31,277,2008-02-29,3.38582237173038,2.8978903649449,-0.487932006785479,3.56271673290229
"baseline","AR1","CPI",1,2008-02-29,278,2008-03-31,2.98666232585028,4.2859702712942,1.29930794544393,3.55368334571193
"baseline","AR1","CPI",1,2008-03-31,279,2008-04-30,3.43854266318412,2.7740483586097,-0.664494304574417,3.42960783648548
"baseline","AR1","CPI",1,2008-04-30,280,2008-05-31,2.94917383945217,7.08006248174833,4.13088864229616,3.45865566357014
"baseline","AR1","CPI",1,2008-05-31,281,2008-06-30,4.34708243570632,12.5084625565993,8.16138012089298,3.61550950498504
"baseline","AR1","CPI",1,2008-06-30,282,2008-07-31,6.28248736436138,8.53927847220568,2.2567911078443,3.62158150689424
"baseline","AR1","CPI",1,2008-07-31,283,2008-08-31,5.00531762666518,-1.78750152995448,-6.79281915661967,3.71834382054331
"baseline","AR1","CPI",1,2008-08-31,284,2008-09-30,1.46566482917367,1.02567155960784,-0.439993269565831,3.71876614748362
"baseline","AR1","CPI",1,2008-09-30,285,2008-10-31,2.3929000360424,-10.3627396794696,-12.755639715512,4.02284799476605
"baseline","AR1","CPI",1,2008-10-31,286,2008-11-30,-1.60173164200507,-21.436912911382,-19.8351812693769,4.76771708974053
"baseline","AR1","CPI",1,2008-11-30,287,2008-12-31,-8.38053993624135,-9.92112606489783,-1.54058612865649,4.76962727494561
"baseline","AR1","CPI",1,2008-12-31,288,2009-01-31,-3.22011150182746,3.03308919872016,6.25320070054762,4.82991469292428
"baseline","AR1","CPI",1,2009-01-31,289,2009-02-28,2.95917187252002,4.36325067773424,1.40407880521423,4.83075980508405
"baseline","AR1","CPI",1,2009-02-28,290,2009-03-31,3.56110531007261,-1.18532464952743,-4.74642995960004,4.86934956743643
"baseline","AR1","CPI",1,2009-03-31,291,2009-04-30,1.06352631260889,1.20789090263678,0.14436459002789,4.86798234646719
"baseline","AR1","CPI",1,2009-04-30,292,2009-05-31,2.13315891241346,1.76449479917693,-0.368664113236535,4.85728930019453
"baseline","AR1","CPI",1,2009-05-31,293,2009-06-30,2.38012646952127,9.91843182652943,7.53830535700816,4.95301865801789
"baseline","AR1","CPI",1,2009-06-30,294,2009-07-31,6.02754322713939,-0.357611826186854,-6.38515505332625,5.01266851567178
"baseline","AR1","CPI",1,2009-07-31,295,2009-08-31,1.49286060230804,4.01143174905521,2.51857114674717,5.01827359550525
"baseline","AR1","CPI",1,2009-08-31,296,2009-09-30,3.37383166498937,2.31483056020352,-1.05900110478586,5.01541675732453
"baseline","AR1","CPI",1,2009-09-30,297,2009-10-31,2.64672508637903,3.59692199830235,0.950196911923317,5.00164614876228
"baseline","AR1","CPI",1,2009-10-31,298,2009-11-30,3.19624328061689,4.01159585391717,0.815352573300285,4.9992855855107
"baseline","AR1","CPI",1,2009-11-30,299,2009-12-31,3.37585514297514,0.624049385757175,-2.75180575721797,4.98547645661611
"baseline","AR1","CPI",1,2009-12-31,300,2010-01-31,1.92501711802453,0.778226251015823,-1.14679086700871,4.97693090718556
"baseline","AR1","CPI",1,2010-01-31,301,2010-02-28,1.9850068399396,-1.14267585209404,-3.12768269203365,4.9745253439292
"baseline","AR1","CPI",1,2010-02-28,302,2010-03-31,1.14763160095514,0.39757589507623,-0.750055705878911,4.97475285315228
"baseline","AR1","CPI",1,2010-03-31,303,2010-04-30,1.80235767962045,0.276016893451114,-1.52634078616933,4.97855514289529
"baseline","AR1","CPI",1,2010-04-30,304,2010-05-31,1.74206731413156,-0.623888597490208,-2.36595591162177,4.96278240106416
"baseline","AR1","CPI",1,2010-05-31,305,2010-06-30,1.34027689701443,-0.502659453273679,-1.84293635028811,4.96655257758898
"baseline","AR1","CPI",1,2010-06-30,306,2010-07-31,1.37989912018893,2.24101039362985,0.86111127344092,4.92063758720028
"baseline","AR1","CPI",1,2010-07-31,307,2010-08-31,2.57485483225836,1.75235607268682,-0.822498759571536,4.90820353443674
"baseline","AR1","CPI",1,2010-08-31,308,2010-09-30,2.36023905071791,1.93673557278871,-0.423503477929209,4.66460232185225
"baseline","AR1","CPI",1,2010-09-30,309,2010-10-31,2.4386749652515,4.17095844215432,1.73228347690282,4.59217740975346
"baseline","AR1","CPI",1,2010-10-31,310,2010-11-30,3.41255819733191,3.03676423108072,-0.375793966251188,4.45391757877423
"baseline","AR1","CPI",1,2010-11-30,311,2010-12-31,2.91998849636199,4.81023772661899,1.89024923025701,4.4605641263577
"baseline","AR1","CPI",1,2010-12-31,312,2011-01-31,3.69430286119115,3.8853538569672,0.191050995776053,4.40813431159355
"baseline","AR1","CPI",1,2011-01-31,313,2011-02-28,3.29441321650264,3.85118310171038,0.556769885207738,4.38073290314168
"baseline","AR1","CPI",1,2011-02-28,314,2011-03-31,3.28157560203804,6.19225366278791,2.91067806074986,4.39648618519987
"baseline","AR1","CPI",1,2011-03-31,315,2011-04-30,4.30880219411973,5.61973925886683,1.3109370647471,4.37802867727497
"baseline","AR1","CPI",1,2011-04-30,316,2011-05-31,4.06808211357884,3.81199654934363,-0.256085564235207,4.377845374685
"baseline","AR1","CPI",1,2011-05-31,317,2011-06-30,3.27921777738676,0,-3.27921777738676,4.39817089977483
"baseline","AR1","CPI",1,2011-06-30,318,2011-07-31,1.61111268406319,3.13993262239656,1.52881993833337,4.37911270656468
"baseline","AR1","CPI",1,2011-07-31,319,2011-08-31,2.98027847501734,3.77939674669321,0.799118271675872,4.37782343172768
"baseline","AR1","CPI",1,2011-08-31,320,2011-09-30,3.25990676845822,2.60303214706035,-0.656874621397869,4.19632344800872
"baseline","AR1","CPI",1,2011-09-30,321,2011-10-31,2.74813549752645,0.809975612370195,-1.93815988515625,4.1421608213807
"baseline","AR1","CPI",1,2011-10-31,322,2011-11-30,1.96510217729829,2.21537385659367,0.250271679295383,4.14186367687437
"baseline","AR1","CPI",1,2011-11-30,323,2011-12-31,2.57497164121484,0.285216290362555,-2.28975535085228,4.11414943762646
"baseline","AR1","CPI",1,2011-12-31,324,2012-01-31,1.73066848455524,3.264590588714,1.53392210415876,4.10937010070215
"baseline","AR1","CPI",1,2012-01-31,325,2012-02-29,3.026765946693,2.56219804424127,-0.46456790245173,4.10173842541814
"baseline","AR1","CPI",1,2012-02-29,326,2012-03-31,2.7216554981765,2.50953855767797,-0.212116940498527,4.08704051080108
"baseline","AR1","CPI",1,2012-03-31,327,2012-04-30,2.69823317750009,1.99129291928948,-0.706940258210612,4.08761375512428
"baseline","AR1","CPI",1,2012-04-30,328,2012-05-31,2.47195020843899,-2.48438612433866,-4.95633633277764,4.13118325458853
"baseline","AR1","CPI",1,2012-05-31,329,2012-06-30,0.514501297869807,-0.992045757088889,-1.5065470549587,4.13423249282871
"baseline","AR1","CPI",1,2012-06-30,330,2012-07-31,1.14787966866998,0.346521876601003,-0.801357792068974,4.13425662313689
"baseline","AR1","CPI",1,2012-07-31,331,2012-08-31,1.72704000004531,6.95126129174781,5.22422129170251,4.17795550715822
"baseline","AR1","CPI",1,2012-08-31,332,2012-09-30,4.61334332209848,5.7119038361499,1.09856051405142,4.16296624460572
"baseline","AR1","CPI",1,2012-09-30,333,2012-10-31,4.08387268812328,3.23179770528021,-0.85207498284306,4.16441870250263
"baseline","AR1","CPI",1,2012-10-31,334,2012-11-30,3.00329133153626,-2.01690740889298,-5.02019874042924,4.13867601557397
"baseline","AR1","CPI",1,2012-11-30,335,2012-12-31,0.714324891734624,-0.145306722775729,-0.859631614510353,4.13469971393027
"baseline","AR1","CPI",1,2012-12-31,336,2013-01-31,1.5188852327273,2.37459571977574,0.855710487048439,4.1343181907111
"baseline","AR1","CPI",1,2013-01-31,337,2013-02-28,2.61648128179384,6.49828541874591,3.88180413695207,4.16410362470543
"baseline","AR1","CPI",1,2013-02-28,338,2013-03-31,4.41440110549506,-3.37905596874286,-7.79345707423792,4.28064502901916
"baseline","AR1","CPI",1,2013-03-31,339,2013-04-30,0.166340387232064,-2.50819456120865,-2.67453494844072,4.29369090716757
"baseline","AR1","CPI",1,2013-04-30,340,2013-05-31,0.502314603269566,0.496883700946071,-0.00543090232349508,4.26044341373301
"baseline","AR1","CPI",1,2013-05-31,341,2013-06-30,1.79275392481668,2.85309542634593,1.06034150152925,4.13037303303107
"baseline","AR1","CPI",1,2013-06-30,342,2013-07-31,2.80754514715996,2.3466467846351,-0.460898362524859,4.12051413603438
"baseline","AR1","CPI",1,2013-07-31,343,2013-08-31,2.5890997374613,2.8613347576453,0.272235020183995,4.02626776002959
"baseline","AR1","CPI",1,2013-08-31,344,2013-09-30,2.8105209514267,0.452248399357913,-2.35827255206879,4.03736254643177
"baseline","AR1","CPI",1,2013-09-30,345,2013-10-31,1.77118506902459,0.64210543618799,-1.1290796328366,3.68914230353782
"baseline","AR1","CPI",1,2013-10-31,346,2013-11-30,1.84767230911934,2.2113485346928,0.363676225573459,2.6560751136252
"baseline","AR1","CPI",1,2013-11-30,347,2013-12-31,2.52259129456209,3.16881539203919,0.646224097477103,2.64993176175507
"baseline","AR1","CPI",1,2013-12-31,348,2014-01-31,2.93526770960189,2.90549006108982,-0.0297776485120687,2.52397394408276
"baseline","AR1","CPI",1,2014-01-31,349,2014-02-28,2.82221345193883,1.32020784924087,-1.50200560269796,2.5249133706717
"baseline","AR1","CPI",1,2014-02-28,350,2014-03-31,2.1379027930788,2.44796776829901,0.31006497522021,2.44975779310008
"baseline","AR1","CPI",1,2014-03-31,351,2014-04-30,2.62258053964324,2.23494020107537,-0.387640338567866,2.4501980144079
"baseline","AR1","CPI",1,2014-04-30,352,2014-05-31,2.5301091877358,2.28143697808854,-0.248672209647264,2.44994606480758
"baseline","AR1","CPI",1,2014-05-31,353,2014-06-30,2.54932604873169,1.5843123345558,-0.965013714175887,2.25181166708429
"baseline","AR1","CPI",1,2014-06-30,354,2014-07-31,2.24744800592314,1.34982288330114,-0.897625122621999,2.09870941631106
"baseline","AR1","CPI",1,2014-07-31,355,2014-08-31,2.1438880435762,-0.192016978752463,-2.33590502232866,2.09518545121458
"baseline","AR1","CPI",1,2014-08-31,356,2014-09-30,1.4725608413934,0.085906130744462,-1.38665471064894,2.09837021060593
"baseline","AR1","CPI",1,2014-09-30,357,2014-10-31,1.58514126071316,-0.237520188938944,-1.82266144965211,2.10795585435322
"baseline","AR1","CPI",1,2014-10-31,358,2014-11-30,1.4363567539495,-2.26132150145055,-3.69767825540005,2.15876777234835
"baseline","AR1","CPI",1,2014-11-30,359,2014-12-31,0.534224530231241,-3.70725198974924,-4.24147651998048,2.19861466170511
"baseline","AR1","CPI",1,2014-12-31,360,2015-01-31,-0.146928149323504,-7.66883219098453,-7.52190404166103,2.39895219126734
"baseline","AR1","CPI",1,2015-01-31,361,2015-02-28,-2.06106901835325,3.03772426619773,5.09879328455097,2.45463368243178
"baseline","AR1","CPI",1,2015-02-28,362,2015-03-31,2.82749581716526,3.22839551589773,0.400899698732474,2.45326900244768
"baseline","AR1","CPI",1,2015-03-31,363,2015-04-30,2.91274063753916,1.25032307085853,-1.66241756668064,2.45474249794394
"baseline","AR1","CPI",1,2015-04-30,364,2015-05-31,2.03582554260383,3.95078364486423,1.9149581022604,2.44817946316032
"baseline","AR1","CPI",1,2015-05-31,365,2015-06-30,3.23083482183641,3.31691660605813,0.0860817842217232,2.43661635850743
"baseline","AR1","CPI",1,2015-06-30,366,2015-07-31,2.95207497931841,1.90207548479329,-1.04999949452513,2.43785063469858
"baseline","AR1","CPI",1,2015-07-31,367,2015-08-31,2.32650581587594,-0.00504130721168394,-2.33154712308762,2.45406652586986
"baseline","AR1","CPI",1,2015-08-31,368,2015-09-30,1.47965171944182,-2.70014056232668,-4.1797922817685,2.51209692994588
"baseline","AR1","CPI",1,2015-09-30,369,2015-10-31,0.26465576892027,1.18679136245561,0.922135593535339,2.50495305057508
"baseline","AR1","CPI",1,2015-10-31,370,2015-11-30,1.99335012714367,1.43268540402133,-0.56066472312234,2.50552892274202
"baseline","AR1","CPI",1,2015-11-30,371,2015-12-31,2.10031200332155,-1.29135869941983,-3.39167070274138,2.53176782428522
"baseline","AR1","CPI",1,2015-12-31,372,2016-01-31,0.881597511072319,-0.550258416542704,-1.43185592761502,2.53838731573025
"baseline","AR1","CPI",1,2016-01-31,373,2016-02-29,1.20167427543792,-1.5966721514836,-2.79834642692152,2.56295844646899
"baseline","AR1","CPI",1,2016-02-29,374,2016-03-31,0.718378196158078,3.75587161071316,3.03749341455508,2.56540990671971
"baseline","AR1","CPI",1,2016-03-31,375,2016-04-30,3.11754318712358,4.58799230785196,1.47044912072838,2.56685067738225
"baseline","AR1","CPI",1,2016-04-30,376,2016-05-31,3.49183425663557,2.83356694938561,-0.658267307249953,2.56804426243736
"baseline","AR1","CPI",1,2016-05-31,377,2016-06-30,2.71023761114437,3.3265337208416,0.616296109697228,2.534158741718
"baseline","AR1","CPI",1,2016-06-30,378,2016-07-31,2.93083297713721,-0.604593171975765,-3.53542614911298,2.5673578485333
"baseline","AR1","CPI",1,2016-07-31,379,2016-08-31,1.17763408013771,2.21701689622229,1.03938281608458,2.56879123964229
"baseline","AR1","CPI",1,2016-08-31,380,2016-09-30,2.43205548973429,3.14373022172276,0.711674731988472,2.56903452236987
"baseline","AR1","CPI",1,2016-09-30,381,2016-10-31,2.8440245519075,2.80793722050667,-0.0360873314008305,2.55682466216318
"baseline","AR1","CPI",1,2016-10-31,382,2016-11-30,2.69534091947978,1.41390396437089,-1.28143695510889,2.56196729727766
"baseline","AR1","CPI",1,2016-11-30,383,2016-12-31,2.07521110983831,3.02560908681855,0.950397976980241,2.54781233835063
"baseline","AR1","CPI",1,2016-12-31,384,2017-01-31,2.79063281225347,4.84191050839016,2.05127769613669,2.55387185090973
"baseline","AR1","CPI",1,2017-01-31,385,2017-02-28,3.59953560586872,1.90966850795711,-1.68986709791161,2.56247118138188
"baseline","AR1","CPI",1,2017-02-28,386,2017-03-31,2.29873207524125,-0.560772958649025,-2.85950503389028,2.58878120862295
"baseline","AR1","CPI",1,2017-03-31,387,2017-04-30,1.19928111709602,1.48007025739254,0.280789140296521,2.58742589839074
"baseline","AR1","CPI",1,2017-04-30,388,2017-05-31,2.1021265070835,-0.929133162763307,-3.03125966984681,2.53741874130061
"baseline","AR1","CPI",1,2017-05-31,389,2017-06-30,1.02710925048501,0.78169973286677,-0.245409517618244,2.53015208345516
"baseline","AR1","CPI",1,2017-06-30,390,2017-07-31,1.78322432244177,0.393115567205982,-1.39010875523579,2.53439802834658
"baseline","AR1","CPI",1,2017-07-31,391,2017-08-31,1.60615611816206,4.60948697854597,3.00333086038391,2.47358683601189
"baseline","AR1","CPI",1,2017-08-31,392,2017-09-30,3.47997090219675,6.11207583132902,2.63210492913227,2.49278643045758
"baseline","AR1","CPI",1,2017-09-30,393,2017-10-31,4.15538677955886,0.929702456549819,-3.22568432300904,2.52493583696605
"baseline","AR1","CPI",1,2017-10-31,394,2017-11-30,1.85579460651669,3.19734553718369,1.341550930667,2.44647849760253
"baseline","AR1","CPI",1,2017-11-30,395,2017-12-31,2.85684878991926,2.52560743940826,-0.331241350511,2.444334185668
"baseline","AR1","CPI",1,2017-12-31,396,2018-01-31,2.56077258468165,5.09318935419358,2.53241676951193,2.4636256172911
"baseline","AR1","CPI",1,2018-01-31,397,2018-02-28,3.69543368624395,3.2264038634132,-0.469029822830755,2.4128774542284
"baseline","AR1","CPI",1,2018-02-28,398,2018-03-31,2.8737394856688,0.230812693806826,-2.64292679186197,2.21948096562603
"baseline","AR1","CPI",1,2018-03-31,399,2018-04-30,1.55269189106784,3.12122527929048,1.56853338822265,2.20179057892326
"baseline","AR1","CPI",1,2018-04-30,400,2018-05-31,2.82409758185099,2.70648533251965,-0.117612249331338,2.20184282042946
"baseline","AR1","CPI",1,2018-05-31,401,2018-06-30,2.64226698543772,1.08088726145752,-1.5613797239802,2.20680874754776
"baseline","AR1","CPI",1,2018-06-30,402,2018-07-31,1.92692747761923,0.936618980632886,-0.990308496986344,2.20970802940804
"baseline","AR1","CPI",1,2018-07-31,403,2018-08-31,1.86068184139488,2.14287049587796,0.282188654483081,2.2097288409981
"baseline","AR1","CPI",1,2018-08-31,404,2018-09-30,2.38982877834116,2.47218974198979,0.0823609636486302,2.18868083154678
"baseline","AR1","CPI",1,2018-09-30,405,2018-10-31,2.53424861709877,2.80421710567929,0.269968488580511,2.1840996967109
"baseline","AR1","CPI",1,2018-10-31,406,2018-11-30,2.68031139176988,-0.845327975498833,-3.52563936726872,2.23052819477565
"baseline","AR1","CPI",1,2018-11-30,407,2018-12-31,1.07417889921171,0.821590934438632,-0.252587964773077,2.22920597506951
"baseline","AR1","CPI",1,2018-12-31,408,2019-01-31,1.80279586671324,-0.978374496143175,-2.78117036285642,2.25793260393963
"baseline","AR1","CPI",1,2019-01-31,409,2019-02-28,1.00322308300958,3.59611244060787,2.59288935759829,2.27435937143563
"baseline","AR1","CPI",1,2019-02-28,410,2019-03-31,3.01615179869885,4.52959189971374,1.51344010101489,2.28238542493275
"baseline","AR1","CPI",1,2019-03-31,411,2019-04-30,3.42837615879696,4.50315536990793,1.07477921111097,2.28605146849788
"baseline","AR1","CPI",1,2019-04-30,412,2019-05-31,3.42050744522192,0.296163392808424,-3.1243440524135,2.3211404053729
"baseline","AR1","CPI",1,2019-05-31,413,2019-06-30,1.57488619890116,-0.390198805025932,-1.96508500392709,2.33163703039799
"baseline","AR1","CPI",1,2019-06-30,414,2019-07-31,1.26732304305274,2.76626053245401,1.49893748940127,2.33678182274883
"baseline","AR1","CPI",1,2019-07-31,415,2019-08-31,2.6511615255136,1.09722224439501,-1.55393928111859,2.32590925677044
