"scenario","model","variable","horizon","target_date","rel_rmsfe"
"baseline","Full","CPI",1,2001-02-28,NA
"baseline","Full","CPI",1,2001-03-31,NA
"baseline","Full","CPI",1,2001-04-30,NA
"baseline","Full","CPI",1,2001-05-31,NA
"baseline","Full","CPI",1,2001-06-30,NA
"baseline","Full","CPI",1,2001-07-31,NA
"baseline","Full","CPI",1,2001-08-31,NA
"baseline","Full","CPI",1,2001-09-30,NA
"baseline","Full","CPI",1,2001-10-31,NA
"baseline","Full","CPI",1,2001-11-30,NA
"baseline","Full","CPI",1,2001-12-31,NA
"baseline","Full","CPI",1,2002-01-31,NA
"baseline","Full","CPI",1,2002-02-28,NA
"baseline","Full","CPI",1,2002-03-31,NA
"baseline","Full","CPI",1,2002-04-30,NA
"baseline","Full","CPI",1,2002-05-31,NA
"baseline","Full","CPI",1,2002-06-30,NA
"baseline","Full","CPI",1,2002-07-31,NA
"baseline","Full","CPI",1,2002-08-31,NA
"baseline","Full","CPI",1,2002-09-30,NA
"baseline","Full","CPI",1,2002-10-31,NA
"baseline","Full","CPI",1,2002-11-30,NA
"baseline","Full","CPI",1,2002-12-31,NA
"baseline","Full","CPI",1,2003-01-31,NA
"baseline","Full","CPI",1,2003-02-28,NA
"baseline","Full","CPI",1,2003-03-31,NA
"baseline","Full","CPI",1,2003-04-30,NA
"baseline","Full","CPI",1,2003-05-31,NA
"baseline","Full","CPI",1,2003-06-30,NA
"baseline","Full","CPI",1,2003-07-31,NA
"baseline","Full","CPI",1,2003-08-31,NA
"baseline","Full","CPI",1,2003-09-30,NA
"baseline","Full","CPI",1,2003-10-31,NA
"baseline","Full","CPI",1,2003-11-30,NA
"baseline","Full","CPI",1,2003-12-31,NA
"baseline","Full","CPI",1,2004-01-31,NA
"baseline","Full","CPI",1,2004-02-29,NA
"baseline","Full","CPI",1,2004-03-31,NA
"baseline","Full","CPI",1,2004-04-30,NA
"baseline","Full","CPI",1,2004-05-31,NA
"baseline","Full","CPI",1,2004-06-30,NA
"baseline","Full","CPI",1,2004-07-31,NA
"baseline","Full","CPI",1,2004-08-31,NA
"baseline","Full","CPI",1,2004-09-30,NA
"baseline","Full","CPI",1,2004-10-31,NA
"baseline","Full","CPI",1,2004-11-30,NA
"baseline","Full","CPI",1,2004-12-31,NA
"baseline","Full","CPI",1,2005-01-31,NA
"baseline","Full","CPI",1,2005-02-28,NA
"baseline","Full","CPI",1,2005-03-31,NA
"baseline","Full","CPI",1,2005-04-30,NA
"baseline","Full","CPI",1,2005-05-31,NA
"baseline","Full","CPI",1,2005-06-30,NA
"baseline","Full","CPI",1,2005-07-31,NA
"baseline","Full","CPI",1,2005-08-31,NA
"baseline","Full","CPI",1,2005-09-30,NA
"baseline","Full","CPI",1,2005-10-31,NA
"baseline","Full","CPI",1,2005-11-30,NA
"baseline","Full","CPI",1,2005-12-31,NA
"baseline","Full","CPI",1,2006-01-31,1.02041148843698
"baseline","Full","CPI",1,2006-02-28,1.02422321221351
"baseline","Full","CPI",1,2006-03-31,1.02739708575967
"baseline","Full","CPI",1,2006-04-30,1.02681046556928
"baseline","Full","CPI",1,2006-05-31,1.02829470658604
"baseline","Full","CPI",1,2006-06-30,1.0304555720819
"baseline","Full","CPI",1,2006-07-31,1.03417302622268
"baseline","Full","CPI",1,2006-08-31,1.03095324566734
"baseline","Full","CPI",1,2006-09-30,1.02948314361099
"baseline","Full","CPI",1,2006-10-31,1.05753564873412
"baseline","Full","CPI",1,2006-11-30,1.05625010512931
"baseline","Full","CPI",1,2006-12-31,1.04918024574579
"baseline","Full","CPI",1,2007-01-31,1.04628485903672
"baseline","Full","CPI",1,2007-02-28,1.04657677890044
"baseline","Full","CPI",1,2007-03-31,1.04591279122171
"baseline","Full","CPI",1,2007-04-30,1.04220777060681
"baseline","Full","CPI",1,2007-05-31,1.04762117907634
"baseline","Full","CPI",1,2007-06-30,1.04796866711758
"baseline","Full","CPI",1,2007-07-31,1.04868540345734
"baseline","Full","CPI",1,2007-08-31,1.04684491600579
"baseline","Full","CPI",1,2007-09-30,1.04389078934086
"baseline","Full","CPI",1,2007-10-31,1.04478977792645
"baseline","Full","CPI",1,2007-11-30,1.04853184220195
"baseline","Full","CPI",1,2007-12-31,1.04753587914523
"baseline","Full","CPI",1,2008-01-31,1.04597399720763
"baseline","Full","CPI",1,2008-02-29,1.04117794806686
"baseline","Full","CPI",1,2008-03-31,1.04539312708346
"baseline","Full","CPI",1,2008-04-30,1.05060783310497
"baseline","Full","CPI",1,2008-05-31,1.0449442695603
"baseline","Full","CPI",1,2008-06-30,1.06246747004068
"baseline","Full","CPI",1,2008-07-31,1.07233163859257
"baseline","Full","CPI",1,2008-08-31,1.05212305611182
"baseline","Full","CPI",1,2008-09-30,1.05389649615816
"baseline","Full","CPI",1,2008-10-31,1.04494991530709
"baseline","Full","CPI",1,2008-11-30,1.10805995210071
"baseline","Full","CPI",1,2008-12-31,1.13663976889598
"baseline","Full","CPI",1,2009-01-31,1.1271960820657
"baseline","Full","CPI",1,2009-02-28,1.13197144280963
"baseline","Full","CPI",1,2009-03-31,1.12463480406626
"baseline","Full","CPI",1,2009-04-30,1.12575006964315
"baseline","Full","CPI",1,2009-05-31,1.12704036284414
"baseline","Full","CPI",1,2009-06-30,1.13310931161275
"baseline","Full","CPI",1,2009-07-31,1.12010024770477
"baseline","Full","CPI",1,2009-08-31,1.12011134057496
"baseline","Full","CPI",1,2009-09-30,1.12034844301201
"baseline","Full","CPI",1,2009-10-31,1.12033850895102
"baseline","Full","CPI",1,2009-11-30,1.11892904384474
"baseline","Full","CPI",1,2009-12-31,1.12108176800799
"baseline","Full","CPI",1,2010-01-31,1.12093582883874
"baseline","Full","CPI",1,2010-02-28,1.12412823591657
"baseline","Full","CPI",1,2010-03-31,1.12450209069305
"baseline","Full","CPI",1,2010-04-30,1.12428967222449
"baseline","Full","CPI",1,2010-05-31,1.12590066375777
"baseline","Full","CPI",1,2010-06-30,1.12536583672555
"baseline","Full","CPI",1,2010-07-31,1.1266115945721
"baseline","Full","CPI",1,2010-08-31,1.1240537453212
"baseline","Full","CPI",1,2010-09-30,1.12886419120136
"baseline","Full","CPI",1,2010-10-31,1.14601456603859
"baseline","Full","CPI",1,2010-11-30,1.15185984533391
"baseline","Full","CPI",1,2010-12-31,1.15155584303357
"baseline","Full","CPI",1,2011-01-31,1.15931177055986
"baseline","Full","CPI",1,2011-02-28,1.16117607045539
"baseline","Full","CPI",1,2011-03-31,1.1614809857209
"baseline","Full","CPI",1,2011-04-30,1.16514577402691
"baseline","Full","CPI",1,2011-05-31,1.16614203044823
"baseline","Full","CPI",1,2011-06-30,1.16298649812583
"baseline","Full","CPI",1,2011-07-31,1.162217697434
"baseline","Full","CPI",1,2011-08-31,1.16232495511997
"baseline","Full","CPI",1,2011-09-30,1.17528015193192
"baseline","Full","CPI",1,2011-10-31,1.16396940785974
"baseline","Full","CPI",1,2011-11-30,1.16302509498223
"baseline","Full","CPI",1,2011-12-31,1.1680972229676
"baseline","Full","CPI",1,2012-01-31,1.17007079615566
"baseline","Full","CPI",1,2012-02-29,1.1704685478656
"baseline","Full","CPI",1,2012-03-31,1.17116643416978
"baseline","Full","CPI",1,2012-04-30,1.17063632927745
"baseline","Full","CPI",1,2012-05-31,1.16555950889719
"baseline","Full","CPI",1,2012-06-30,1.16823479368447
"baseline","Full","CPI",1,2012-07-31,1.16915728013507
"baseline","Full","CPI",1,2012-08-31,1.16635560812702
"baseline","Full","CPI",1,2012-09-30,1.17361361564277
"baseline","Full","CPI",1,2012-10-31,1.17259493311396
"baseline","Full","CPI",1,2012-11-30,1.16807968204624
"baseline","Full","CPI",1,2012-12-31,1.17068282683278
"baseline","Full","CPI",1,2013-01-31,1.16944756710143
"baseline","Full","CPI",1,2013-02-28,1.16907329624891
"baseline","Full","CPI",1,2013-03-31,1.15016925460667
"baseline","Full","CPI",1,2013-04-30,1.15632027394189
"baseline","Full","CPI",1,2013-05-31,1.15831634168418
"baseline","Full","CPI",1,2013-06-30,1.15299505727855
"baseline","Full","CPI",1,2013-07-31,1.14566577676691
"baseline","Full","CPI",1,2013-08-31,1.16260819075226
"baseline","Full","CPI",1,2013-09-30,1.15868176241103
"baseline","Full","CPI",1,2013-10-31,1.19371806974833
"baseline","Full","CPI",1,2013-11-30,1.13769404645933
"baseline","Full","CPI",1,2013-12-31,1.04234556016736
"baseline","Full","CPI",1,2014-01-31,1.06745913688219
"baseline","Full","CPI",1,2014-02-28,1.04738502668765
"baseline","Full","CPI",1,2014-03-31,1.07327305633881
"baseline","Full","CPI",1,2014-04-30,1.06981463186158
"baseline","Full","CPI",1,2014-05-31,1.0659267252233
"baseline","Full","CPI",1,2014-06-30,1.0180501423371
"baseline","Full","CPI",1,2014-07-31,1.0888837515548
"baseline","Full","CPI",1,2014-08-31,1.08864538983537
"baseline","Full","CPI",1,2014-09-30,1.09428344003673
"baseline","Full","CPI",1,2014-10-31,1.09212339966808
"baseline","Full","CPI",1,2014-11-30,1.08836572710286
"baseline","Full","CPI",1,2014-12-31,1.11137393780904
"baseline","Full","CPI",1,2015-01-31,1.12465301815375
"baseline","Full","CPI",1,2015-02-28,1.08957013201421
"baseline","Full","CPI",1,2015-03-31,1.08936110137302
"baseline","Full","CPI",1,2015-04-30,1.08556658719585
"baseline","Full","CPI",1,2015-05-31,1.08667781912032
"baseline","Full","CPI",1,2015-06-30,1.08611052916045
"baseline","Full","CPI",1,2015-07-31,1.08438064777537
"baseline","Full","CPI",1,2015-08-31,1.08336030104807
"baseline","Full","CPI",1,2015-09-30,1.08113206565665
"baseline","Full","CPI",1,2015-10-31,1.08023016802452
"baseline","Full","CPI",1,2015-11-30,1.07904379911738
"baseline","Full","CPI",1,2015-12-31,1.06994889466984
"baseline","Full","CPI",1,2016-01-31,1.07014624078575
"baseline","Full","CPI",1,2016-02-29,1.06656679927651
"baseline","Full","CPI",1,2016-03-31,1.05347848958491
"baseline","Full","CPI",1,2016-04-30,1.05319836195664
"baseline","Full","CPI",1,2016-05-31,1.05109645419427
"baseline","Full","CPI",1,2016-06-30,1.06247093366494
"baseline","Full","CPI",1,2016-07-31,1.05493310495732
"baseline","Full","CPI",1,2016-08-31,1.05235802758898
"baseline","Full","CPI",1,2016-09-30,1.05388119533701
"baseline","Full","CPI",1,2016-10-31,1.05912543667176
"baseline","Full","CPI",1,2016-11-30,1.05681943456851
"baseline","Full","CPI",1,2016-12-31,1.0605683248267
"baseline","Full","CPI",1,2017-01-31,1.06401085589193
"baseline","Full","CPI",1,2017-02-28,1.06002722718673
"baseline","Full","CPI",1,2017-03-31,1.05505410697312
"baseline","Full","CPI",1,2017-04-30,1.05566322549023
"baseline","Full","CPI",1,2017-05-31,1.05938099641277
"baseline","Full","CPI",1,2017-06-30,1.05361068320732
"baseline","Full","CPI",1,2017-07-31,1.0502602806107
"baseline","Full","CPI",1,2017-08-31,1.04744733966851
"baseline","Full","CPI",1,2017-09-30,1.04885209315463
"baseline","Full","CPI",1,2017-10-31,1.0362385665182
"baseline","Full","CPI",1,2017-11-30,1.04859107938276
"baseline","Full","CPI",1,2017-12-31,1.04370073995635
"baseline","Full","CPI",1,2018-01-31,1.04590667748538
"baseline","Full","CPI",1,2018-02-28,1.04086758658755
"baseline","Full","CPI",1,2018-03-31,1.0847906709538
"baseline","Full","CPI",1,2018-04-30,1.05458635640352
"baseline","Full","CPI",1,2018-05-31,1.04966580754453
"baseline","Full","CPI",1,2018-06-30,1.04708021268386
"baseline","Full","CPI",1,2018-07-31,1.0487176936543
"baseline","Full","CPI",1,2018-08-31,1.04744399183121
"baseline","Full","CPI",1,2018-09-30,1.05206163116758
"baseline","Full","CPI",1,2018-10-31,1.04736164870446
"baseline","Full","CPI",1,2018-11-30,1.04722077015354
"baseline","Full","CPI",1,2018-12-31,1.04945633803011
"baseline","Full","CPI",1,2019-01-31,1.04418366366329
"baseline","Full","CPI",1,2019-02-28,1.03663354297818
"baseline","Full","CPI",1,2019-03-31,1.04205883157472
"baseline","Full","CPI",1,2019-04-30,1.05024003834238
"baseline","Full","CPI",1,2019-05-31,1.04035782492751
"baseline","Full","CPI",1,2019-06-30,1.04005327710875
"baseline","Full","CPI",1,2019-07-31,1.03844904741479
"baseline","Full","CPI",1,2019-08-31,1.03473685935749
"baseline","Full","CPI",1,2019-09-30,1.03123128234079
"baseline","Full","CPI",1,2019-10-31,1.03160477255639
"baseline","Full","CPI",1,2019-11-30,1.03267749166343
"baseline","Full","CPI",1,2019-12-31,1.01791550263414
"baseline","Full","CPI",3,2001-04-30,NA
"baseline","Full","CPI",3,2001-05-31,NA
"baseline","Full","CPI",3,2001-06-30,NA
"baseline","Full","CPI",3,2001-07-31,NA
"baseline","Full","CPI",3,2001-08-31,NA
"baseline","Full","CPI",3,2001-09-30,NA
"baseline","Full","CPI",3,2001-10-31,NA
"baseline","Full","CPI",3,2001-11-30,NA
"baseline","Full","CPI",3,2001-12-31,NA
"baseline","Full","CPI",3,2002-01-31,NA
"baseline","Full","CPI",3,2002-02-28,NA
"baseline","Full","CPI",3,2002-03-31,NA
"baseline","Full","CPI",3,2002-04-30,NA
"baseline","Full","CPI",3,2002-05-31,NA
"baseline","Full","CPI",3,2002-06-30,NA
"baseline","Full","CPI",3,2002-07-31,NA
"baseline","Full","CPI",3,2002-08-31,NA
"baseline","Full","CPI",3,2002-09-30,NA
"baseline","Full","CPI",3,2002-10-31,NA
"baseline","Full","CPI",3,2002-11-30,NA
"baseline","Full","CPI",3,2002-12-31,NA
"baseline","Full","CPI",3,2003-01-31,NA
"baseline","Full","CPI",3,2003-02-28,NA
"baseline","Full","CPI",3,2003-03-31,NA
"baseline","Full","CPI",3,2003-04-30,NA
"baseline","Full","CPI",3,2003-05-31,NA
"baseline","Full","CPI",3,2003-06-30,NA
"baseline","Full","CPI",3,2003-07-31,NA
"baseline","Full","CPI",3,2003-08-31,NA
"baseline","Full","CPI",3,2003-09-30,NA
"baseline","Full","CPI",3,2003-10-31,NA
"baseline","Full","CPI",3,2003-11-30,NA
"baseline","Full","CPI",3,2003-12-31,NA
"baseline","Full","CPI",3,2004-01-31,NA
"baseline","Full","CPI",3,2004-02-29,NA
"baseline","Full","CPI",3,2004-03-31,NA
"baseline","Full","CPI",3,2004-04-30,NA
"baseline","Full","CPI",3,2004-05-31,NA
"baseline","Full","CPI",3,2004-06-30,NA
"baseline","Full","CPI",3,2004-07-31,NA
"baseline","Full","CPI",3,2004-08-31,NA
"baseline","Full","CPI",3,2004-09-30,NA
"baseline","Full","CPI",3,2004-10-31,NA
"baseline","Full","CPI",3,2004-11-30,NA
"baseline","Full","CPI",3,2004-12-31,NA
"baseline","Full","CPI",3,2005-01-31,NA
"baseline","Full","CPI",3,2005-02-28,NA
"baseline","Full","CPI",3,2005-03-31,NA
"baseline","Full","CPI",3,2005-04-30,NA
"baseline","Full","CPI",3,2005-05-31,NA
"baseline","Full","CPI",3,2005-06-30,NA
"baseline","Full","CPI",3,2005-07-31,NA
"baseline","Full","CPI",3,2005-08-31,NA
"baseline","Full","CPI",3,2005-09-30,NA
"baseline","Full","CPI",3,2005-10-31,NA
"baseline","Full","CPI",3,2005-11-30,NA
"baseline","Full","CPI",3,2005-12-31,NA
"baseline","Full","CPI",3,2006-01-31,NA
"baseline","Full","CPI",3,2006-02-28,NA
"baseline","Full","CPI",3,2006-03-31,0.822302440655218
"baseline","Full","CPI",3,2006-04-30,0.82365930781689
"baseline","Full","CPI",3,2006-05-31,0.824044930724172
"baseline","Full","CPI",3,2006-06-30,0.825043657367044
"baseline","Full","CPI",3,2006-07-31,0.824658760900255
"baseline","Full","CPI",3,2006-08-31,0.823801575455589
"baseline","Full","CPI",3,2006-09-30,0.823988718038064
"baseline","Full","CPI",3,2006-10-31,0.83508226512329
"baseline","Full","CPI",3,2006-11-30,0.84031570401463
"baseline","Full","CPI",3,2006-12-31,0.82920040472925
"baseline","Full","CPI",3,2007-01-31,0.822420029039921
"baseline","Full","CPI",3,2007-02-28,0.80805624097727
"baseline","Full","CPI",3,2007-03-31,0.809757306286209
"baseline","Full","CPI",3,2007-04-30,0.810973690410786
"baseline","Full","CPI",3,2007-05-31,0.813837351499674
"baseline","Full","CPI",3,2007-06-30,0.815240627096683
"baseline","Full","CPI",3,2007-07-31,0.817265512593756
"baseline","Full","CPI",3,2007-08-31,0.816236625785473
"baseline","Full","CPI",3,2007-09-30,0.815808161994317
"baseline","Full","CPI",3,2007-10-31,0.815605020922223
"baseline","Full","CPI",3,2007-11-30,0.819117113746092
"baseline","Full","CPI",3,2007-12-31,0.82469067717419
"baseline","Full","CPI",3,2008-01-31,0.829615430227859
"baseline","Full","CPI",3,2008-02-29,0.824811300790202
"baseline","Full","CPI",3,2008-03-31,0.82058440755878
"baseline","Full","CPI",3,2008-04-30,0.822781317064883
"baseline","Full","CPI",3,2008-05-31,0.835407153709406
"baseline","Full","CPI",3,2008-06-30,0.865408357473202
"baseline","Full","CPI",3,2008-07-31,0.889543915141339
"baseline","Full","CPI",3,2008-08-31,0.905488780327321
"baseline","Full","CPI",3,2008-09-30,0.908950914784517
"baseline","Full","CPI",3,2008-10-31,0.882567343324114
"baseline","Full","CPI",3,2008-11-30,0.8867114666084
"baseline","Full","CPI",3,2008-12-31,0.913406274229753
"baseline","Full","CPI",3,2009-01-31,0.942031571294314
"baseline","Full","CPI",3,2009-02-28,0.939152152801125
"baseline","Full","CPI",3,2009-03-31,0.901369889790937
"baseline","Full","CPI",3,2009-04-30,0.889673779533934
"baseline","Full","CPI",3,2009-05-31,0.889387960356936
"baseline","Full","CPI",3,2009-06-30,0.895967138942159
"baseline","Full","CPI",3,2009-07-31,0.901148186366077
"baseline","Full","CPI",3,2009-08-31,0.907101537435699
"baseline","Full","CPI",3,2009-09-30,0.907035291634958
"baseline","Full","CPI",3,2009-10-31,0.907831243464831
"baseline","Full","CPI",3,2009-11-30,0.907360205159707
"baseline","Full","CPI",3,2009-12-31,0.907365716740785
"baseline","Full","CPI",3,2010-01-31,0.907424744907129
"baseline","Full","CPI",3,2010-02-28,0.908628606711946
"baseline","Full","CPI",3,2010-03-31,0.908487342261384
"baseline","Full","CPI",3,2010-04-30,0.908979562824736
"baseline","Full","CPI",3,2010-05-31,0.910156525665524
"baseline","Full","CPI",3,2010-06-30,0.911418358996135
"baseline","Full","CPI",3,2010-07-31,0.912888475702231
"baseline","Full","CPI",3,2010-08-31,0.912217818756516
"baseline","Full","CPI",3,2010-09-30,0.909465452434931
"baseline","Full","CPI",3,2010-10-31,0.907801201832646
"baseline","Full","CPI",3,2010-11-30,0.907837986118633
"baseline","Full","CPI",3,2010-12-31,0.925303860317294
"baseline","Full","CPI",3,2011-01-31,0.934935131684986
"baseline","Full","CPI",3,2011-02-28,0.936965080764676
"baseline","Full","CPI",3,2011-03-31,0.94100208333044
"baseline","Full","CPI",3,2011-04-30,0.944040571902539
"baseline","Full","CPI",3,2011-05-31,0.94667467664098
"baseline","Full","CPI",3,2011-06-30,0.946154964579766
"baseline","Full","CPI",3,2011-07-31,0.9451382214547
"baseline","Full","CPI",3,2011-08-31,0.943636090792782
"baseline","Full","CPI",3,2011-09-30,0.944284018081899
"baseline","Full","CPI",3,2011-10-31,0.942693026904246
"baseline","Full","CPI",3,2011-11-30,0.943481415092963
"baseline","Full","CPI",3,2011-12-31,0.941211612326784
"baseline","Full","CPI",3,2012-01-31,0.943300626370367
"baseline","Full","CPI",3,2012-02-29,0.951244021459684
"baseline","Full","CPI",3,2012-03-31,0.952616708356397
"baseline","Full","CPI",3,2012-04-30,0.952323035980909
"baseline","Full","CPI",3,2012-05-31,0.950867115373174
"baseline","Full","CPI",3,2012-06-30,0.950303317442415
"baseline","Full","CPI",3,2012-07-31,0.951108116408936
"baseline","Full","CPI",3,2012-08-31,0.952310856549897
"baseline","Full","CPI",3,2012-09-30,0.950121685893072
"baseline","Full","CPI",3,2012-10-31,0.946407347738238
"baseline","Full","CPI",3,2012-11-30,0.946426924688213
"baseline","Full","CPI",3,2012-12-31,0.942792544487143
"baseline","Full","CPI",3,2013-01-31,0.936501425994464
"baseline","Full","CPI",3,2013-02-28,0.936392115323939
"baseline","Full","CPI",3,2013-03-31,0.935647536718723
"baseline","Full","CPI",3,2013-04-30,0.937078882478186
"baseline","Full","CPI",3,2013-05-31,0.934937789667289
"baseline","Full","CPI",3,2013-06-30,0.927330569935465
"baseline","Full","CPI",3,2013-07-31,0.917852225514168
"baseline","Full","CPI",3,2013-08-31,0.910612871496137
"baseline","Full","CPI",3,2013-09-30,0.9127471596115
"baseline","Full","CPI",3,2013-10-31,0.929398092334637
"baseline","Full","CPI",3,2013-11-30,0.939423646234795
"baseline","Full","CPI",3,2013-12-31,0.913581939497009
"baseline","Full","CPI",3,2014-01-31,0.809710016886157
"baseline","Full","CPI",3,2014-02-28,0.817325180793277
"baseline","Full","CPI",3,2014-03-31,0.977241454065214
"baseline","Full","CPI",3,2014-04-30,1.05937719264872
"baseline","Full","CPI",3,2014-05-31,1.05956447003734
"baseline","Full","CPI",3,2014-06-30,1.01546314875885
"baseline","Full","CPI",3,2014-07-31,0.982352203153166
"baseline","Full","CPI",3,2014-08-31,0.943984304018232
"baseline","Full","CPI",3,2014-09-30,0.949957479522808
"baseline","Full","CPI",3,2014-10-31,0.944419741695526
"baseline","Full","CPI",3,2014-11-30,0.947005571774788
"baseline","Full","CPI",3,2014-12-31,0.959973155690007
"baseline","Full","CPI",3,2015-01-31,0.98364697739685
"baseline","Full","CPI",3,2015-02-28,1.00654876530507
"baseline","Full","CPI",3,2015-03-31,1.0180406190524
"baseline","Full","CPI",3,2015-04-30,0.997294720801651
"baseline","Full","CPI",3,2015-05-31,0.977960835055415
"baseline","Full","CPI",3,2015-06-30,0.967621024700601
"baseline","Full","CPI",3,2015-07-31,0.965331785552946
"baseline","Full","CPI",3,2015-08-31,0.963278473374162
"baseline","Full","CPI",3,2015-09-30,0.956730854132264
"baseline","Full","CPI",3,2015-10-31,0.95088080077805
"baseline","Full","CPI",3,2015-11-30,0.946012594497205
"baseline","Full","CPI",3,2015-12-31,0.945473474306843
"baseline","Full","CPI",3,2016-01-31,0.944613272053487
"baseline","Full","CPI",3,2016-02-29,0.94297887676053
"baseline","Full","CPI",3,2016-03-31,0.934566709511955
"baseline","Full","CPI",3,2016-04-30,0.921125153774005
"baseline","Full","CPI",3,2016-05-31,0.907259861379025
"baseline","Full","CPI",3,2016-06-30,0.908435887028091
"baseline","Full","CPI",3,2016-07-31,0.912536826981498
"baseline","Full","CPI",3,2016-08-31,0.91353540423236
"baseline","Full","CPI",3,2016-09-30,0.908016589166794
"baseline","Full","CPI",3,2016-10-31,0.909439952276435
"baseline","Full","CPI",3,2016-11-30,0.910770103906001
"baseline","Full","CPI",3,2016-12-31,0.915834363515353
"baseline","Full","CPI",3,2017-01-31,0.918669221703466
"baseline","Full","CPI",3,2017-02-28,0.921788186473477
"baseline","Full","CPI",3,2017-03-31,0.921453800200208
"baseline","Full","CPI",3,2017-04-30,0.91681881657
"baseline","Full","CPI",3,2017-05-31,0.909764409874672
"baseline","Full","CPI",3,2017-06-30,0.907225048919827
"baseline","Full","CPI",3,2017-07-31,0.904452765837063
"baseline","Full","CPI",3,2017-08-31,0.903935841335186
"baseline","Full","CPI",3,2017-09-30,0.90904363831821
"baseline","Full","CPI",3,2017-10-31,0.915946896139709
"baseline","Full","CPI",3,2017-11-30,0.919151506930859
"baseline","Full","CPI",3,2017-12-31,0.925908288413509
"baseline","Full","CPI",3,2018-01-31,0.952914639646474
"baseline","Full","CPI",3,2018-02-28,0.956955181382552
"baseline","Full","CPI",3,2018-03-31,0.957088092727841
"baseline","Full","CPI",3,2018-04-30,0.947984133480612
"baseline","Full","CPI",3,2018-05-31,0.945938215515325
"baseline","Full","CPI",3,2018-06-30,0.943488535944418
"baseline","Full","CPI",3,2018-07-31,0.943069729344619
"baseline","Full","CPI",3,2018-08-31,0.952807130806187
"baseline","Full","CPI",3,2018-09-30,0.95244161213081
"baseline","Full","CPI",3,2018-10-31,0.952529527990476
"baseline","Full","CPI",3,2018-11-30,0.95532811789782
"baseline","Full","CPI",3,2018-12-31,0.955342912045383
"baseline","Full","CPI",3,2019-01-31,0.956107574697357
"baseline","Full","CPI",3,2019-02-28,0.957146151421493
"baseline","Full","CPI",3,2019-03-31,0.957473975011049
"baseline","Full","CPI",3,2019-04-30,0.947058611003622
"baseline","Full","CPI",3,2019-05-31,0.945947454598537
"baseline","Full","CPI",3,2019-06-30,0.945127429976969
"baseline","Full","CPI",3,2019-07-31,0.936645723763021
"baseline","Full","CPI",3,2019-08-31,0.93332562286951
"baseline","Full","CPI",3,2019-09-30,0.932358730842685
"baseline","Full","CPI",3,2019-10-31,0.929669614918495
"baseline","Full","CPI",3,2019-11-30,0.924153639332387
"baseline","Full","CPI",3,2019-12-31,0.909406603639084
"baseline","Full","CPI",12,2002-01-31,NA
"baseline","Full","CPI",12,2002-02-28,NA
"baseline","Full","CPI",12,2002-03-31,NA
"baseline","Full","CPI",12,2002-04-30,NA
"baseline","Full","CPI",12,2002-05-31,NA
"baseline","Full","CPI",12,2002-06-30,NA
"baseline","Full","CPI",12,2002-07-31,NA
"baseline","Full","CPI",12,2002-08-31,NA
"baseline","Full","CPI",12,2002-09-30,NA
"baseline","Full","CPI",12,2002-10-31,NA
"baseline","Full","CPI",12,2002-11-30,NA
"baseline","Full","CPI",12,2002-12-31,NA
"baseline","Full","CPI",12,2003-01-31,NA
"baseline","Full","CPI",12,2003-02-28,NA
"baseline","Full","CPI",12,2003-03-31,NA
"baseline","Full","CPI",12,2003-04-30,NA
"baseline","Full","CPI",12,2003-05-31,NA
"baseline","Full","CPI",12,2003-06-30,NA
"baseline","Full","CPI",12,2003-07-31,NA
"baseline","Full","CPI",12,2003-08-31,NA
"baseline","Full","CPI",12,2003-09-30,NA
"baseline","Full","CPI",12,2003-10-31,NA
"baseline","Full","CPI",12,2003-11-30,NA
"baseline","Full","CPI",12,2003-12-31,NA
"baseline","Full","CPI",12,2004-01-31,NA
"baseline","Full","CPI",12,2004-02-29,NA
"baseline","Full","CPI",12,2004-03-31,NA
"baseline","Full","CPI",12,2004-04-30,NA
"baseline","Full","CPI",12,2004-05-31,NA
"baseline","Full","CPI",12,2004-06-30,NA
"baseline","Full","CPI",12,2004-07-31,NA
"baseline","Full","CPI",12,2004-08-31,NA
"baseline","Full","CPI",12,2004-09-30,NA
"baseline","Full","CPI",12,2004-10-31,NA
"baseline","Full","CPI",12,2004-11-30,NA
"baseline","Full","CPI",12,2004-12-31,NA
"baseline","Full","CPI",12,2005-01-31,NA
"baseline","Full","CPI",12,2005-02-28,NA
"baseline","Full","CPI",12,2005-03-31,NA
"baseline","Full","CPI",12,2005-04-30,NA
"baseline","Full","CPI",12,2005-05-31,NA
"baseline","Full","CPI",12,2005-06-30,NA
"baseline","Full","CPI",12,2005-07-31,NA
"baseline","Full","CPI",12,2005-08-31,NA
"baseline","Full","CPI",12,2005-09-30,NA
"baseline","Full","CPI",12,2005-10-31,NA
"baseline","Full","CPI",12,2005-11-30,NA
"baseline","Full","CPI",12,2005-12-31,NA
"baseline","Full","CPI",12,2006-01-31,NA
"baseline","Full","CPI",12,2006-02-28,NA
"baseline","Full","CPI",12,2006-03-31,NA
"baseline","Full","CPI",12,2006-04-30,NA
"baseline","Full","CPI",12,2006-05-31,NA
"baseline","Full","CPI",12,2006-06-30,NA
"baseline","Full","CPI",12,2006-07-31,NA
"baseline","Full","CPI",12,2006-08-31,NA
"baseline","Full","CPI",12,2006-09-30,NA
"baseline","Full","CPI",12,2006-10-31,NA
"baseline","Full","CPI",12,2006-11-30,NA
"baseline","Full","CPI",12,2006-12-31,0.902019558930717
