"scenario","model","variable","horizon","origin_date","origin_idx","target_date","forecast","actual","error","rolling_rmsfe"
"lag6","Full","CPI",12,2004-04-30,232,2005-04-30,2.21413032310975,3.30652006086289,1.09238973775314,NA
"lag6","Full","CPI",12,2004-05-31,233,2005-05-31,2.40339395587554,2.82889476911974,0.425500813244195,NA
"lag6","Full","CPI",12,2004-06-30,234,2005-06-30,2.33681359979512,2.50927959054863,0.172465990753512,NA
"lag6","Full","CPI",12,2004-07-31,235,2005-07-31,2.55532881307383,3.0210630849103,0.465734271836471,NA
"lag6","Full","CPI",12,2004-08-31,236,2005-08-31,2.37154601887211,3.58200765845229,1.21046163958018,NA
"lag6","Full","CPI",12,2004-09-30,237,2005-09-30,2.56592143221708,4.63284080466462,2.06691937244754,NA
"lag6","Full","CPI",12,2004-10-31,238,2005-10-31,2.68714004532669,4.25814520559644,1.57100516026976,NA
"lag6","Full","CPI",12,2004-11-30,239,2005-11-30,2.76319127474522,3.28403036529066,0.520839090545433,NA
"lag6","Full","CPI",12,2004-12-31,240,2005-12-31,2.58045477276401,3.28403036529066,0.703575592526651,NA
"lag6","Full","CPI",12,2005-01-31,241,2006-01-31,2.67750677350813,3.9401361681989,1.26262939469077,NA
"lag6","Full","CPI",12,2005-02-28,242,2006-02-28,2.74758349416739,3.57363192961317,0.826048435445781,NA
"lag6","Full","CPI",12,2005-03-31,243,2006-03-31,3.04523311617597,3.36080509873007,0.315571982554097,NA
"lag6","Full","CPI",12,2005-04-30,244,2006-04-30,2.7350206569916,3.55006853893416,0.815047881942554,NA
"lag6","Full","CPI",12,2005-05-31,245,2006-05-31,2.76155774910949,3.90021578032691,1.13865803121742,NA
"lag6","Full","CPI",12,2005-06-30,246,2006-06-30,2.74641204166457,4.09665375065584,1.35024170899127,NA
"lag6","Full","CPI",12,2005-07-31,247,2006-07-31,3.03514135841398,4.02266403182541,0.987522673411423,NA
"lag6","Full","CPI",12,2005-08-31,248,2006-08-31,3.23365692371622,3.85143875863241,0.617781834916187,NA
"lag6","Full","CPI",12,2005-09-30,249,2006-09-30,3.68173127606681,1.99209774945546,-1.68963352661136,NA
"lag6","Full","CPI",12,2005-10-31,250,2006-10-31,3.34490092919415,1.39653142486411,-1.94836950433004,NA
"lag6","Full","CPI",12,2005-11-30,251,2006-11-30,3.13706239336016,1.94957436966998,-1.18748802369018,NA
"lag6","Full","CPI",12,2005-12-31,252,2006-12-31,3.23281065271752,2.49265148818338,-0.740159164534138,1.06978269124647
"lag6","Full","CPI",12,2006-01-31,253,2007-01-31,3.32592828906515,2.05451474238227,-1.27141354668288,1.05399042111064
"lag6","Full","CPI",12,2006-02-28,254,2007-02-28,2.96278665066003,2.39143662483734,-0.571350025822692,1.02641873743335
"lag6","Full","CPI",12,2006-03-31,255,2007-03-31,2.99742021410303,2.75976308475414,-0.237657129348889,1.00526959219805
"lag6","Full","CPI",12,2006-04-30,256,2007-04-30,3.27019304813065,2.55987849490174,-0.710314553228919,0.992884498970479
"lag6","Full","CPI",12,2006-05-31,257,2007-05-31,3.23118695212914,2.6738184762487,-0.557368475880438,0.967440668254401
"lag6","Full","CPI",12,2006-06-30,258,2007-06-30,3.12065744598531,2.65714816681832,-0.463509279166985,0.939354976297633
"lag6","Full","CPI",12,2006-07-31,259,2007-07-31,3.281939489331,2.29143552226043,-0.990503967070566,0.934014984058053
"lag6","Full","CPI",12,2006-08-31,260,2007-08-31,3.12246937834795,1.87967144658669,-1.24279793176125,0.942936885564541
"lag6","Full","CPI",12,2006-09-30,261,2007-09-30,2.86316510332876,2.79441637829017,-0.0687487250385921,0.936352254893029
"lag6","Full","CPI",12,2006-10-31,262,2007-10-31,2.82116984833038,3.54704045822372,0.725870609893331,0.940643744781786
"lag6","Full","CPI",12,2006-11-30,263,2007-11-30,2.83279445596678,4.28033965826975,1.44754520230297,0.956080202396415
"lag6","Full","CPI",12,2006-12-31,264,2007-12-31,2.80751545183326,4.02664488005122,1.21912942821796,0.963990025354812
"lag6","Full","CPI",12,2007-01-31,265,2008-01-31,2.77444383409149,4.20503181114533,1.43058797705384,0.973185002517945
"lag6","Full","CPI",12,2007-02-28,266,2008-02-29,2.86807377826728,4.05943776153679,1.19136398326951,0.971488923146486
"lag6","Full","CPI",12,2007-03-31,267,2008-03-31,2.89664951841742,3.89793720149134,1.00128768307393,0.972977831857676
"lag6","Full","CPI",12,2007-04-30,268,2008-04-30,2.89851535258752,3.82949094984228,0.930975597254768,0.980275701331513
"lag6","Full","CPI",12,2007-05-31,269,2008-05-31,2.9481012510983,4.00704849096227,1.05894723986397,0.989762541660006
"lag6","Full","CPI",12,2007-06-30,270,2008-06-30,3.08808377723331,4.81801315273298,1.72992937549967,1.01460095138171
"lag6","Full","CPI",12,2007-07-31,271,2008-07-31,3.0162564115102,5.35171844541535,2.33546203390516,1.05836004195201
"lag6","Full","CPI",12,2007-08-31,272,2008-08-31,2.72912780976151,5.17193666457398,2.44280885481247,1.10389561087274
"lag6","Full","CPI",12,2007-09-30,273,2008-09-30,2.83296289947303,4.83454926999745,2.00158637052441,1.13311182460754
"lag6","Full","CPI",12,2007-10-31,274,2008-10-31,2.90571045833703,3.66313818993174,0.757427731594706,1.13730527886001
"lag6","Full","CPI",12,2007-11-30,275,2008-11-30,2.71757087874409,1.09391237236256,-1.62365850638153,1.15643940780146
"lag6","Full","CPI",12,2007-12-31,276,2008-12-31,2.75257580805137,-0.0222304733404677,-2.77480628139184,1.21062318532188
"lag6","Full","CPI",12,2008-01-31,277,2009-01-31,2.62968311939913,-0.113650576831148,-2.74333369623028,1.26012035732494
"lag6","Full","CPI",12,2008-02-29,278,2009-02-28,2.66428849986129,0.00846278256796396,-2.65582571729333,1.29940742262001
"lag6","Full","CPI",12,2008-03-31,279,2009-03-31,2.52665912721284,-0.447478460833839,-2.97413758804668,1.35238777955257
"lag6","Full","CPI",12,2008-04-30,280,2009-04-30,2.80126400866791,-0.577991582164916,-3.37925559083283,1.42027427275189
"lag6","Full","CPI",12,2008-05-31,281,2009-05-31,2.94783068872766,-1.02095555571253,-3.96878624444019,1.50410909585858
"lag6","Full","CPI",12,2008-06-30,282,2009-06-30,3.41159063715448,-1.23679144988502,-4.6483820870395,1.60747975547074
"lag6","Full","CPI",12,2008-07-31,283,2009-07-31,3.19176440735927,-1.97819897475107,-5.16996338211033,1.73489055706357
"lag6","Full","CPI",12,2008-08-31,284,2009-08-31,2.94484883586934,-1.49495453483359,-4.43980337070293,1.82636977592881
"lag6","Full","CPI",12,2008-09-30,285,2009-09-30,2.80290950383311,-1.38752461811729,-4.19043412195039,1.90331674822984
"lag6","Full","CPI",12,2008-10-31,286,2009-10-31,1.49438286983887,-0.224219478302956,-1.71860234814183,1.9094553575725
"lag6","Full","CPI",12,2008-11-30,287,2009-11-30,0.0963103710769353,1.89648958547197,1.80017921439504,1.91161971363985
"lag6","Full","CPI",12,2008-12-31,288,2009-12-31,-0.714889526343487,2.77525420635989,3.49014373270338,1.95706600618417
"lag6","Full","CPI",12,2009-01-31,289,2010-01-31,-0.20523470272753,2.58734896071786,2.79258366344539,1.98759733463219
"lag6","Full","CPI",12,2009-02-28,290,2010-02-28,0.34632856871406,2.12852174989884,1.78219318118478,1.99775061174782
"lag6","Full","CPI",12,2009-03-31,291,2010-03-31,0.865034734676051,2.26043012861581,1.39539539393976,1.99864171789808
"lag6","Full","CPI",12,2009-04-30,292,2010-04-30,1.20537009730297,2.18277396118367,0.977403863880699,1.99764914322367
"lag6","Full","CPI",12,2009-05-31,293,2010-05-31,1.69757617807127,1.98374201146141,0.28616583339014,1.99723544725981
"lag6","Full","CPI",12,2009-06-30,294,2010-06-30,2.00807532869227,1.11531773814448,-0.892757590547788,2.00043427578855
"lag6","Full","CPI",12,2009-07-31,295,2010-07-31,1.77985469932285,1.33186958979588,-0.447985109526972,2.00036671534402
"lag6","Full","CPI",12,2009-08-31,296,2010-08-31,1.98687864049365,1.14361328343184,-0.843265357061806,1.99722265005223
"lag6","Full","CPI",12,2009-09-30,297,2010-09-30,1.97080944733141,1.11210536781394,-0.858704079517469,1.98241904347895
"lag6","Full","CPI",12,2009-10-31,298,2010-10-31,1.95117163367975,1.15994173813494,-0.791229895544809,1.97466074457905
"lag6","Full","CPI",12,2009-11-30,299,2010-11-30,2.11077231478649,1.07870576956524,-1.03206654522126,1.97800822110869
"lag6","Full","CPI",12,2009-12-31,300,2010-12-31,2.16270667942258,1.42755479797039,-0.73515188145219,1.97819960671658
"lag6","Full","CPI",12,2010-01-31,301,2011-01-31,1.92511809622777,1.68648209846634,-0.238635997761438,1.97171302506183
"lag6","Full","CPI",12,2010-02-28,302,2011-02-28,1.9547390353595,2.10263701128337,0.147897975923872,1.96891955560018
"lag6","Full","CPI",12,2010-03-31,303,2011-03-31,2.0024881270519,2.58552682525934,0.583038698207439,1.96993655326308
"lag6","Full","CPI",12,2010-04-30,304,2011-04-30,1.9632073549066,3.03083702237732,1.06762966747072,1.97194714047616
"lag6","Full","CPI",12,2010-05-31,305,2011-05-31,1.43903019925524,3.40049411794681,1.96146391869156,1.98269736336722
"lag6","Full","CPI",12,2010-06-30,306,2011-06-30,1.45064313079004,3.44238240571961,1.99173927492957,1.99168773802855
"lag6","Full","CPI",12,2010-07-31,307,2011-07-31,1.83347625930965,3.51729259145017,1.68381633214052,1.99945508892914
"lag6","Full","CPI",12,2010-08-31,308,2011-08-31,1.39016422256564,3.68621264761737,2.29604842505173,2.01973357621457
"lag6","Full","CPI",12,2010-09-30,309,2011-09-30,2.01885548955767,3.74173736214001,1.72288187258234,2.02020165505795
"lag6","Full","CPI",12,2010-10-31,310,2011-10-31,1.94557914616578,3.461655459658,1.51607631349222,2.01401434655955
"lag6","Full","CPI",12,2010-11-30,311,2011-11-30,1.69829560167685,3.39320626178408,1.69491066010723,2.02005701911357
"lag6","Full","CPI",12,2010-12-31,312,2011-12-31,2.35441824583305,3.01612114209604,0.661702896262994,2.01960324800969
"lag6","Full","CPI",12,2011-01-31,313,2012-01-31,2.24088483232299,2.96439086974161,0.72350603741862,2.01508810949534
"lag6","Full","CPI",12,2011-02-28,314,2012-02-29,2.29744080185421,2.85697544828585,0.559534646431636,2.01503285130508
"lag6","Full","CPI",12,2011-03-31,315,2012-03-31,2.369499864818,2.55008252286002,0.180582658042017,2.01493412917799
"lag6","Full","CPI",12,2011-04-30,316,2012-04-30,2.34336038715801,2.24771199456191,-0.0956483925961038,2.0128842264524
"lag6","Full","CPI",12,2011-05-31,317,2012-05-31,2.04489013106341,1.72301343842172,-0.321876692641698,2.01202683685471
"lag6","Full","CPI",12,2011-06-30,318,2012-06-30,1.72083945902353,1.64034295866431,-0.0804965003592173,2.01116366965376
"lag6","Full","CPI",12,2011-07-31,319,2012-07-31,1.87770101761613,1.40755872984801,-0.470142287768116,2.00801184437939
"lag6","Full","CPI",12,2011-08-31,320,2012-08-31,1.83380789208059,1.67188077526923,-0.161927116811356,2.00170080898738
"lag6","Full","CPI",12,2011-09-30,321,2012-09-30,1.78872598472042,1.93095341602669,0.142227431306274,2.001765345793
"lag6","Full","CPI",12,2011-10-31,322,2012-10-31,2.61495993295418,2.13277192376919,-0.482188009184981,2.00053945687557
"lag6","Full","CPI",12,2011-11-30,323,2012-11-30,2.53267519787874,1.78008181831197,-0.752593379566768,1.99416021085409
"lag6","Full","CPI",12,2011-12-31,324,2012-12-31,2.31096028785647,1.74420490055045,-0.566755387306017,1.9892855999894
"lag6","Full","CPI",12,2012-01-31,325,2013-01-31,2.37082250611396,1.67003866147226,-0.700783844641695,1.98275880167143
"lag6","Full","CPI",12,2012-02-29,326,2013-02-28,2.41318948070024,1.99804594268098,-0.415143538019258,1.97751082573041
"lag6","Full","CPI",12,2012-03-31,327,2013-03-31,2.29285621489028,1.50732973214591,-0.78552648274437,1.97588553473995
"lag6","Full","CPI",12,2012-04-30,328,2013-04-30,2.25431339531674,1.1323724421044,-1.12194095321234,1.97753826226568
"lag6","Full","CPI",12,2012-05-31,329,2013-05-31,1.66579434432075,1.38081159421146,-0.284982750109286,1.97315019125311
"lag6","Full","CPI",12,2012-06-30,330,2013-06-30,1.82879170245007,1.70124002616436,-0.127551676285709,1.96053952786997
"lag6","Full","CPI",12,2012-07-31,331,2013-07-31,2.04931109972275,1.86791710183387,-0.181393997888879,1.93735831865238
"lag6","Full","CPI",12,2012-08-31,332,2013-08-31,2.37908904834203,1.52708989065866,-0.85199915768337,1.91468022897923
"lag6","Full","CPI",12,2012-09-30,333,2013-09-30,2.37376328215806,1.088785270926,-1.28497801123206,1.90440210759755
"lag6","Full","CPI",12,2012-10-31,334,2013-10-31,2.13081819229783,0.872977581834977,-1.25784061046286,1.9088098799953
"lag6","Full","CPI",12,2012-11-30,335,2013-11-30,2.16241540161501,1.22533224380046,-0.937083157814556,1.90111882575049
"lag6","Full","CPI",12,2012-12-31,336,2013-12-31,2.11714887628736,1.5015090867017,-0.615639789585654,1.86875462018891
"lag6","Full","CPI",12,2013-01-31,337,2014-01-31,2.24509007369837,1.54575028181121,-0.699339791887166,1.83710744652333
"lag6","Full","CPI",12,2013-02-28,338,2014-02-28,2.31453215371298,1.11424381768579,-1.20028833602719,1.81146859413964
"lag6","Full","CPI",12,2013-03-31,339,2014-03-31,2.30241423452808,1.59982912910595,-0.702585105422138,1.77263099887795
"lag6","Full","CPI",12,2013-04-30,340,2014-04-30,1.97577627887453,1.99509035929628,0.0193140804217506,1.71811061041148
"lag6","Full","CPI",12,2013-05-31,341,2014-05-31,2.00351165584616,2.14380313239149,0.140291476545329,1.64003384935009
"lag6","Full","CPI",12,2013-06-30,342,2014-06-30,2.09323168376976,2.03807120807564,-0.055160475694116,1.5263149973701
"lag6","Full","CPI",12,2013-07-31,343,2014-07-31,2.21328248955084,1.95500254963115,-0.258279939919692,1.37305277530774
"lag6","Full","CPI",12,2013-08-31,344,2014-08-31,2.1611491733144,1.700556571598,-0.460592601716403,1.24911119735239
"lag6","Full","CPI",12,2013-09-30,345,2014-09-30,1.95638946710064,1.67002804921355,-0.286361417887093,1.12649154259524
"lag6","Full","CPI",12,2013-10-31,346,2014-10-31,1.83568772218816,1.5967259137863,-0.238961808401861,1.10485670599669
"lag6","Full","CPI",12,2013-11-30,347,2014-11-30,1.93798091060007,1.22400341077435,-0.713977499825713,1.08406349071037
"lag6","Full","CPI",12,2013-12-31,348,2014-12-31,2.09654667365253,0.650997795625319,-1.44554887802721,1.00349495429147
"lag6","Full","CPI",12,2014-01-31,349,2015-01-31,1.86102017968954,-0.230195725380877,-2.09121590507042,0.974634870447935
"lag6","Full","CPI",12,2014-02-28,350,2015-02-28,1.93945939711444,-0.0870693573011394,-2.02652875441558,0.982559532538999
"lag6","Full","CPI",12,2014-03-31,351,2015-03-31,1.9241368591965,-0.0220337116679126,-1.94617057086441,0.998046806554898
"lag6","Full","CPI",12,2014-04-30,352,2015-04-30,2.06552892328489,-0.104085139185983,-2.16961406247087,1.02889708386706
"lag6","Full","CPI",12,2014-05-31,353,2015-05-31,2.01467462921334,0.0350270830453248,-1.97964754616802,1.05951927836997
"lag6","Full","CPI",12,2014-06-30,354,2015-06-30,2.05505452174783,0.179410772337185,-1.87564374941065,1.0807087908211
"lag6","Full","CPI",12,2014-07-31,355,2015-07-31,1.81794285165111,0.22543182246153,-1.59251102918958,1.0985694497331
"lag6","Full","CPI",12,2014-08-31,356,2015-08-31,1.84828634763443,0.241013128423262,-1.60727321921117,1.11268085340456
"lag6","Full","CPI",12,2014-09-30,357,2015-09-30,1.74330673823775,0.0088425706673334,-1.73446416757042,1.12956122856319
"lag6","Full","CPI",12,2014-10-31,358,2015-10-31,1.59574259654551,0.127535199950213,-1.4682073965953,1.1407899482099
"lag6","Full","CPI",12,2014-11-30,359,2015-11-30,1.42568454633452,0.435369108739536,-0.99031543759498,1.14017298152794
"lag6","Full","CPI",12,2014-12-31,360,2015-12-31,1.26951909441511,0.63669354960032,-0.632825544814786,1.13914943086019
"lag6","Full","CPI",12,2015-01-31,361,2016-01-31,1.21898069851554,1.22990803080381,0.0109273322882686,1.13873363740099
"lag6","Full","CPI",12,2015-02-28,362,2016-02-29,1.7206461740054,0.843708329330362,-0.876937844675041,1.14418824200865
"lag6","Full","CPI",12,2015-03-31,363,2016-03-31,1.77377721288812,0.88766467056498,-0.886112542323136,1.14742657937306
"lag6","Full","CPI",12,2015-04-30,364,2016-04-30,2.21526112332437,1.16580377364777,-1.04945734967661,1.14714713474363
"lag6","Full","CPI",12,2015-05-31,365,2016-05-31,1.97217776832419,1.07270238235788,-0.899475385966308,1.12485931113378
"lag6","Full","CPI",12,2015-06-30,366,2016-06-30,1.82065353993668,1.07350380858984,-0.747149731346841,1.09931581428645
"lag6","Full","CPI",12,2015-07-31,367,2016-07-31,1.49624982772396,0.864614753859083,-0.631635073864878,1.08068991080212
"lag6","Full","CPI",12,2015-08-31,368,2016-08-31,1.68188604472927,1.04978627081191,-0.632099773917361,1.04244226660739
"lag6","Full","CPI",12,2015-09-30,369,2016-09-30,1.5616852097371,1.53677550281603,-0.0249097069210613,1.01844203974502
"lag6","Full","CPI",12,2015-10-31,370,2016-10-31,1.78166370199495,1.67187099098696,-0.109792711007994,0.9995583887419
"lag6","Full","CPI",12,2015-11-30,371,2016-11-30,1.53190923082454,1.67030587101609,0.138396640191552,0.975478086500233
"lag6","Full","CPI",12,2015-12-31,372,2016-12-31,1.45102220831967,2.03005318653595,0.579030978216277,0.974601422679554
"lag6","Full","CPI",12,2016-01-31,373,2017-01-31,1.45884020164466,2.47940059694702,1.02056039530236,0.979021267385777
"lag6","Full","CPI",12,2016-02-29,374,2017-02-28,1.53034763205495,2.77159565190042,1.24124801984546,0.989415451548978
"lag6","Full","CPI",12,2016-03-31,375,2017-03-31,1.97152834402949,2.41187527112023,0.44034692709074,0.990773027031963
"lag6","Full","CPI",12,2016-04-30,376,2017-04-30,2.20222471662046,2.15288176691528,-0.0493429497051778,0.990716555304999
"lag6","Full","CPI",12,2016-05-31,377,2017-05-31,2.08679023298783,1.83932342423621,-0.247466808751629,0.990360143192801
"lag6","Full","CPI",12,2016-06-30,378,2017-06-30,1.85224132663899,1.6272539252383,-0.224987401400689,0.990731484289183
"lag6","Full","CPI",12,2016-07-31,379,2017-07-31,1.53583358287674,1.71039632017012,0.174562737293371,0.98912731583801
"lag6","Full","CPI",12,2016-08-31,380,2017-08-31,1.84192993991221,1.90976882703042,0.0678388871182101,0.988945166491896
"lag6","Full","CPI",12,2016-09-30,381,2017-09-30,1.92725560641067,2.15713096116428,0.229875354753606,0.98921995006308
"lag6","Full","CPI",12,2016-10-31,382,2017-10-31,1.78471224048193,2.00061139750121,0.215899157019273,0.987652720224135
"lag6","Full","CPI",12,2016-11-30,383,2017-11-30,1.88051082238339,2.14923152856894,0.268720706185555,0.983474180045186
"lag6","Full","CPI",12,2016-12-31,384,2017-12-31,2.01459373215851,2.10756472461808,0.0929709924595734,0.980822101651905
"lag6","Full","CPI",12,2017-01-31,385,2018-01-31,1.81904497288006,2.12850462843504,0.309459655554978,0.977457475518646
"lag6","Full","CPI",12,2017-02-28,386,2018-02-28,1.85235211886843,2.23823257472304,0.385880455854615,0.977257613220865
"lag6","Full","CPI",12,2017-03-31,387,2018-03-31,1.76849163391992,2.30419804576103,0.535706411841108,0.974438950204025
"lag6","Full","CPI",12,2017-04-30,388,2018-04-30,1.82334440926644,2.44096096425253,0.617616554986089,0.966907223806756
"lag6","Full","CPI",12,2017-05-31,389,2018-05-31,1.73860077896126,2.74392917219277,1.00532839323151,0.974884991314008
"lag6","Full","CPI",12,2017-06-30,390,2018-06-30,1.762649365328,2.768861466242,1.00621210091401,0.983363599584451
"lag6","Full","CPI",12,2017-07-31,391,2018-07-31,1.97473665043644,2.81415341736091,0.839416766924472,0.989039558236383
"lag6","Full","CPI",12,2017-08-31,392,2018-08-31,1.73918377818456,2.60860204380524,0.869418265620681,0.989292174749931
"lag6","Full","CPI",12,2017-09-30,393,2018-09-30,1.96701001148343,2.30527820302697,0.338268191543545,0.976261553933739
"lag6","Full","CPI",12,2017-10-31,394,2018-10-31,1.9880864066038,2.46148775712109,0.4734013505173,0.964599598613237
"lag6","Full","CPI",12,2017-11-30,395,2018-11-30,2.0034856746868,2.12459829773088,0.121112623044084,0.957110987655821
"lag6","Full","CPI",12,2017-12-31,396,2018-12-31,2.03478265346968,1.98259692231675,-0.0521857311529317,0.953829103853733
"lag6","Full","CPI",12,2018-01-31,397,2019-01-31,2.16873280596159,1.47663326812202,-0.692099537839574,0.95374108285273
"lag6","Full","CPI",12,2018-02-28,398,2019-02-28,1.81844304708054,1.50744231622157,-0.311000730858968,0.941924913428682
"lag6","Full","CPI",12,2018-03-31,399,2019-03-31,1.86042758694276,1.86567391671382,0.0052463297710581,0.937547814299559
"lag6","Full","CPI",12,2018-04-30,400,2019-04-30,2.01479609020856,1.9808347575986,-0.0339613326099553,0.937554750261578
"lag6","Full","CPI",12,2018-05-31,401,2019-05-31,1.87550298185162,1.779974595956,-0.0955283858956157,0.937460919704598
"lag6","Full","CPI",12,2018-06-30,402,2019-06-30,2.06378266863725,1.65738409041571,-0.406398578221534,0.938900914941731
"lag6","Full","CPI",12,2018-07-31,403,2019-07-31,1.87278823364707,1.80985421973414,-0.0629340139129297,0.938343823334918
"lag6","Full","CPI",12,2018-08-31,404,2019-08-31,1.86487513678362,1.7227168654439,-0.142158271339721,0.936637703675598
"lag6","Full","CPI",12,2018-09-30,405,2019-09-30,1.95468815607578,1.6704673825509,-0.284220773524879,0.93662683660793
"lag6","Full","CPI",12,2018-10-31,406,2019-10-31,1.73201452883927,1.71911192914855,-0.0129025996907117,0.936120127569594
"lag6","Full","CPI",12,2018-11-30,407,2019-11-30,1.3550829514072,2.07070259971305,0.715619648305843,0.936141025747356
"lag6","Full","CPI",12,2018-12-31,408,2019-12-31,1.4627089105181,2.29303531127476,0.830326400756665,0.923592907962039
"lag6","Full","INDPRO",1,2001-01-31,193,2001-02-28,-0.249664696514529,-7.84171816124442,-7.59205346472989,NA
"lag6","Full","INDPRO",1,2001-02-28,194,2001-03-31,-0.770086433263728,-2.46289410629075,-1.69280767302702,NA
"lag6","Full","INDPRO",1,2001-03-31,195,2001-04-30,0.0484553564099599,-4.3156568068067,-4.36411216321666,NA
"lag6","Full","INDPRO",1,2001-04-30,196,2001-05-31,1.11496636068225,-5.7448137427567,-6.85978010343895,NA
"lag6","Full","INDPRO",1,2001-05-31,197,2001-06-30,2.40323553061437,-6.35309270080562,-8.75632823141999,NA
"lag6","Full","INDPRO",1,2001-06-30,198,2001-07-31,2.92197989011527,-7.70976392574347,-10.6317438158587,NA
"lag6","Full","INDPRO",1,2001-07-31,199,2001-08-31,2.63814713809474,-1.37812747810884,-4.01627461620357,NA
"lag6","Full","INDPRO",1,2001-08-31,200,2001-09-30,1.94917607837333,-6.0934512057166,-8.04262728408993,NA
"lag6","Full","INDPRO",1,2001-09-30,201,2001-10-31,-0.956493709593076,-3.29426334521017,-2.33776963561709,NA
"lag6","Full","INDPRO",1,2001-10-31,202,2001-11-30,-1.62031151344273,-7.27855210238246,-5.65824058893973,NA
"lag6","Full","INDPRO",1,2001-11-30,203,2001-12-31,0.488304037557796,-0.5130117688811,-1.0013158064389,NA
"lag6","Full","INDPRO",1,2001-12-31,204,2002-01-31,3.62691942923732,7.95967780940465,4.33275838016733,NA
"lag6","Full","INDPRO",1,2002-01-31,205,2002-02-28,6.22107731523194,0.138269619131393,-6.08280769610055,NA
"lag6","Full","INDPRO",1,2002-02-28,206,2002-03-31,5.34872502477661,8.6547992339078,3.30607420913118,NA
"lag6","Full","INDPRO",1,2002-03-31,207,2002-04-30,6.45125135109517,5.84520259881458,-0.606048752280586,NA
"lag6","Full","INDPRO",1,2002-04-30,208,2002-05-31,5.22801490303841,4.8115541608329,-0.416460742205516,NA
"lag6","Full","INDPRO",1,2002-05-31,209,2002-06-30,5.18940722834174,9.85802308373742,4.66861585539569,NA
"lag6","Full","INDPRO",1,2002-06-30,210,2002-07-31,4.4005126564123,-0.386364767399883,-4.78687742381219,NA
"lag6","Full","INDPRO",1,2002-07-31,211,2002-08-31,2.06498133751545,-1.3333842282762,-3.39836556579165,NA
"lag6","Full","INDPRO",1,2002-08-31,212,2002-09-30,1.50775106881902,1.01837843591888,-0.489372632900142,NA
"lag6","Full","INDPRO",1,2002-09-30,213,2002-10-31,1.24922876395104,-2.50180360432175,-3.75103236827279,NA
"lag6","Full","INDPRO",1,2002-10-31,214,2002-11-30,0.800389322103001,6.70389110078204,5.90350177867904,NA
"lag6","Full","INDPRO",1,2002-11-30,215,2002-12-31,2.09673126425862,-6.69195274910308,-8.7886840133617,NA
"lag6","Full","INDPRO",1,2002-12-31,216,2003-01-31,3.23293280979087,10.1824868686791,6.9495540588882,NA
"lag6","Full","INDPRO",1,2003-01-31,217,2003-02-28,3.49636146683032,1.42490511351241,-2.07145635331791,NA
"lag6","Full","INDPRO",1,2003-02-28,218,2003-03-31,1.61473900439653,-3.15836561715379,-4.77310462155032,NA
"lag6","Full","INDPRO",1,2003-03-31,219,2003-04-30,0.896157224618932,-7.16965837090306,-8.065815595522,NA
"lag6","Full","INDPRO",1,2003-04-30,220,2003-05-31,3.53017559557109,-0.3273353169714,-3.85751091254249,NA
"lag6","Full","INDPRO",1,2003-05-31,221,2003-06-30,5.69982846678307,1.53253765386161,-4.16729081292146,NA
"lag6","Full","INDPRO",1,2003-06-30,222,2003-07-31,4.64492932420697,6.15016266071855,1.50523333651158,NA
"lag6","Full","INDPRO",1,2003-07-31,223,2003-08-31,4.77845192927973,-2.62098938396953,-7.39944131324926,NA
"lag6","Full","INDPRO",1,2003-08-31,224,2003-09-30,4.16207980049776,7.71210204256683,3.55002224206906,NA
"lag6","Full","INDPRO",1,2003-09-30,225,2003-10-31,3.15623776985383,1.47702811010113,-1.6792096597527,NA
"lag6","Full","INDPRO",1,2003-10-31,226,2003-11-30,3.64081111610588,8.01911045903623,4.37829934293035,NA
"lag6","Full","INDPRO",1,2003-11-30,227,2003-12-31,5.29000155644113,0.355135235291826,-4.9348663211493,NA
"lag6","Full","INDPRO",1,2003-12-31,228,2004-01-31,4.9249548433945,1.82475146284098,-3.10020338055352,NA
"lag6","Full","INDPRO",1,2004-01-31,229,2004-02-29,6.03883875794722,7.21716733099278,1.17832857304556,NA
"lag6","Full","INDPRO",1,2004-02-29,230,2004-03-31,4.88488740769242,-4.8105070185219,-9.69539442621432,NA
"lag6","Full","INDPRO",1,2004-03-31,231,2004-04-30,1.74929078615449,4.44899901096818,2.69970822481369,NA
"lag6","Full","INDPRO",1,2004-04-30,232,2004-05-31,2.64441985485675,8.63730084808481,5.99288099322806,NA
"lag6","Full","INDPRO",1,2004-05-31,233,2004-06-30,2.27125730772855,-9.39940656742628,-11.6706638751548,NA
"lag6","Full","INDPRO",1,2004-06-30,234,2004-07-31,3.09593525766481,8.9326556204,5.83672036273519,NA
"lag6","Full","INDPRO",1,2004-07-31,235,2004-08-31,3.84752016349417,0.805160063241672,-3.04236010025249,NA
"lag6","Full","INDPRO",1,2004-08-31,236,2004-09-30,2.78684673716612,1.52422122978528,-1.26262550738083,NA
"lag6","Full","INDPRO",1,2004-09-30,237,2004-10-31,1.52121945452812,10.19437528468,8.67315583015191,NA
"lag6","Full","INDPRO",1,2004-10-31,238,2004-11-30,0.691284340169673,2.97642654119308,2.2851422010234,NA
"lag6","Full","INDPRO",1,2004-11-30,239,2004-12-31,1.43797236912278,9.52348920112271,8.08551683199994,NA
"lag6","Full","INDPRO",1,2004-12-31,240,2005-01-31,3.50292838684396,4.30809493904434,0.805166552200376,NA
"lag6","Full","INDPRO",1,2005-01-31,241,2005-02-28,3.5134018827641,8.6794152753253,5.1660133925612,NA
